id,swiper_user_id,swipee_user_id,event_id,liked
28,aj9ADtjSjzQyBiMZkPURPdAHL6D3,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,false
29,aj9ADtjSjzQyBiMZkPURPdAHL6D3,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
30,YnqzTBwMcFPZIZgxilPeVVSZQWN2,a0qF436mgXPGArB23AD56eCA4CM2,4,false
31,YnqzTBwMcFPZIZgxilPeVVSZQWN2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,false
32,YnqzTBwMcFPZIZgxilPeVVSZQWN2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
33,YnqzTBwMcFPZIZgxilPeVVSZQWN2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
34,YnqzTBwMcFPZIZgxilPeVVSZQWN2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
35,YnqzTBwMcFPZIZgxilPeVVSZQWN2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
36,YnqzTBwMcFPZIZgxilPeVVSZQWN2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
37,YnqzTBwMcFPZIZgxilPeVVSZQWN2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
38,YnqzTBwMcFPZIZgxilPeVVSZQWN2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,false
39,YnqzTBwMcFPZIZgxilPeVVSZQWN2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,false
40,BaxfCZTZEOQC85PLbE5CvGkMCS82,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
41,BaxfCZTZEOQC85PLbE5CvGkMCS82,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,true
42,BaxfCZTZEOQC85PLbE5CvGkMCS82,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
43,BaxfCZTZEOQC85PLbE5CvGkMCS82,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
44,4dgAayjJ3nXEBJFBqI6Xz9q5da92,a0qF436mgXPGArB23AD56eCA4CM2,4,false
45,4dgAayjJ3nXEBJFBqI6Xz9q5da92,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,false
46,BaxfCZTZEOQC85PLbE5CvGkMCS82,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
47,BaxfCZTZEOQC85PLbE5CvGkMCS82,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
48,4dgAayjJ3nXEBJFBqI6Xz9q5da92,N2QikIhXWyaoVSkD22KSatymXry1,4,true
49,BaxfCZTZEOQC85PLbE5CvGkMCS82,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
50,4dgAayjJ3nXEBJFBqI6Xz9q5da92,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
51,4dgAayjJ3nXEBJFBqI6Xz9q5da92,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
52,BaxfCZTZEOQC85PLbE5CvGkMCS82,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
53,BaxfCZTZEOQC85PLbE5CvGkMCS82,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
54,BaxfCZTZEOQC85PLbE5CvGkMCS82,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,true
56,BaxfCZTZEOQC85PLbE5CvGkMCS82,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
57,4dgAayjJ3nXEBJFBqI6Xz9q5da92,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
58,4dgAayjJ3nXEBJFBqI6Xz9q5da92,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
59,nm1rCrCUyHdnN48i2f2JcWplRyX2,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
60,nm1rCrCUyHdnN48i2f2JcWplRyX2,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
61,nm1rCrCUyHdnN48i2f2JcWplRyX2,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,false
62,nm1rCrCUyHdnN48i2f2JcWplRyX2,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
63,nm1rCrCUyHdnN48i2f2JcWplRyX2,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
64,nm1rCrCUyHdnN48i2f2JcWplRyX2,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,false
65,nm1rCrCUyHdnN48i2f2JcWplRyX2,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
66,nm1rCrCUyHdnN48i2f2JcWplRyX2,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,false
67,nm1rCrCUyHdnN48i2f2JcWplRyX2,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,false
68,nm1rCrCUyHdnN48i2f2JcWplRyX2,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,false
69,nm1rCrCUyHdnN48i2f2JcWplRyX2,lSPkGPAZGQPhja5DXYclYhpocqx2,4,false
70,4dgAayjJ3nXEBJFBqI6Xz9q5da92,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
71,4dgAayjJ3nXEBJFBqI6Xz9q5da92,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,true
72,4dgAayjJ3nXEBJFBqI6Xz9q5da92,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,true
73,a0qF436mgXPGArB23AD56eCA4CM2,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
74,a0qF436mgXPGArB23AD56eCA4CM2,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
75,a0qF436mgXPGArB23AD56eCA4CM2,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
76,hJWKWozrt6ZZS4q6PCW68vHvPHx2,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
77,a0qF436mgXPGArB23AD56eCA4CM2,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
78,hJWKWozrt6ZZS4q6PCW68vHvPHx2,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
79,a0qF436mgXPGArB23AD56eCA4CM2,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
80,a0qF436mgXPGArB23AD56eCA4CM2,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
81,a0qF436mgXPGArB23AD56eCA4CM2,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
82,a0qF436mgXPGArB23AD56eCA4CM2,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
83,hJWKWozrt6ZZS4q6PCW68vHvPHx2,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
84,a0qF436mgXPGArB23AD56eCA4CM2,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
85,a0qF436mgXPGArB23AD56eCA4CM2,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,true
86,a0qF436mgXPGArB23AD56eCA4CM2,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
87,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
88,hJWKWozrt6ZZS4q6PCW68vHvPHx2,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
89,hJWKWozrt6ZZS4q6PCW68vHvPHx2,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
90,hJWKWozrt6ZZS4q6PCW68vHvPHx2,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
91,hJWKWozrt6ZZS4q6PCW68vHvPHx2,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
92,hJWKWozrt6ZZS4q6PCW68vHvPHx2,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
93,hJWKWozrt6ZZS4q6PCW68vHvPHx2,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,true
94,hJWKWozrt6ZZS4q6PCW68vHvPHx2,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
95,aj9ADtjSjzQyBiMZkPURPdAHL6D3,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
96,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,false
97,aj9ADtjSjzQyBiMZkPURPdAHL6D3,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
98,aj9ADtjSjzQyBiMZkPURPdAHL6D3,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
99,aj9ADtjSjzQyBiMZkPURPdAHL6D3,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
100,aj9ADtjSjzQyBiMZkPURPdAHL6D3,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
101,aj9ADtjSjzQyBiMZkPURPdAHL6D3,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,false
102,aj9ADtjSjzQyBiMZkPURPdAHL6D3,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,false
103,aj9ADtjSjzQyBiMZkPURPdAHL6D3,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
104,GD1gM3nQi0QKEukab2PNEQO2gvF2,a0qF436mgXPGArB23AD56eCA4CM2,4,true
105,GD1gM3nQi0QKEukab2PNEQO2gvF2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,false
106,GD1gM3nQi0QKEukab2PNEQO2gvF2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
107,GD1gM3nQi0QKEukab2PNEQO2gvF2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
108,GD1gM3nQi0QKEukab2PNEQO2gvF2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
109,GD1gM3nQi0QKEukab2PNEQO2gvF2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,true
110,GD1gM3nQi0QKEukab2PNEQO2gvF2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
111,GD1gM3nQi0QKEukab2PNEQO2gvF2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
112,GD1gM3nQi0QKEukab2PNEQO2gvF2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,true
113,GD1gM3nQi0QKEukab2PNEQO2gvF2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,true
114,PgiOt5izT1SLQSuOVAT0zWH0nmS2,a0qF436mgXPGArB23AD56eCA4CM2,4,true
115,PgiOt5izT1SLQSuOVAT0zWH0nmS2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,false
116,PgiOt5izT1SLQSuOVAT0zWH0nmS2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
117,PgiOt5izT1SLQSuOVAT0zWH0nmS2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
118,PgiOt5izT1SLQSuOVAT0zWH0nmS2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
119,PgiOt5izT1SLQSuOVAT0zWH0nmS2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
120,PgiOt5izT1SLQSuOVAT0zWH0nmS2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
121,PgiOt5izT1SLQSuOVAT0zWH0nmS2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
122,PgiOt5izT1SLQSuOVAT0zWH0nmS2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,true
123,PgiOt5izT1SLQSuOVAT0zWH0nmS2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,false
124,94nqkaTOKacs0OoJ9XfabdKySBx1,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
125,94nqkaTOKacs0OoJ9XfabdKySBx1,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
126,94nqkaTOKacs0OoJ9XfabdKySBx1,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
127,94nqkaTOKacs0OoJ9XfabdKySBx1,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
128,94nqkaTOKacs0OoJ9XfabdKySBx1,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
129,94nqkaTOKacs0OoJ9XfabdKySBx1,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,false
130,94nqkaTOKacs0OoJ9XfabdKySBx1,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
131,94nqkaTOKacs0OoJ9XfabdKySBx1,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
132,94nqkaTOKacs0OoJ9XfabdKySBx1,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
133,94nqkaTOKacs0OoJ9XfabdKySBx1,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,false
134,94nqkaTOKacs0OoJ9XfabdKySBx1,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
135,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
136,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,true
137,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
138,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
139,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
140,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
141,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
142,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
143,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
144,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,true
145,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
146,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,false
147,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,false
148,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
149,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
150,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,false
151,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
152,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
153,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
154,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,false
155,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,false
156,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
157,0NKTzLhdlKQaLpetaYS5KqKNt2e2,a0qF436mgXPGArB23AD56eCA4CM2,4,false
158,0NKTzLhdlKQaLpetaYS5KqKNt2e2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,true
159,0NKTzLhdlKQaLpetaYS5KqKNt2e2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
160,lSPkGPAZGQPhja5DXYclYhpocqx2,a0qF436mgXPGArB23AD56eCA4CM2,4,false
161,0NKTzLhdlKQaLpetaYS5KqKNt2e2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
162,lSPkGPAZGQPhja5DXYclYhpocqx2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,true
163,lSPkGPAZGQPhja5DXYclYhpocqx2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
164,0NKTzLhdlKQaLpetaYS5KqKNt2e2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
165,0NKTzLhdlKQaLpetaYS5KqKNt2e2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
166,0NKTzLhdlKQaLpetaYS5KqKNt2e2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
167,0NKTzLhdlKQaLpetaYS5KqKNt2e2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
168,0NKTzLhdlKQaLpetaYS5KqKNt2e2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,true
169,0NKTzLhdlKQaLpetaYS5KqKNt2e2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,false
170,lSPkGPAZGQPhja5DXYclYhpocqx2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,true
171,lSPkGPAZGQPhja5DXYclYhpocqx2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
172,lSPkGPAZGQPhja5DXYclYhpocqx2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
173,lSPkGPAZGQPhja5DXYclYhpocqx2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
174,lSPkGPAZGQPhja5DXYclYhpocqx2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
175,lSPkGPAZGQPhja5DXYclYhpocqx2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,false
176,lSPkGPAZGQPhja5DXYclYhpocqx2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,false
177,dZtoVqSYFlVOGaC5uO26wKTEIHn2,a0qF436mgXPGArB23AD56eCA4CM2,4,true
178,dZtoVqSYFlVOGaC5uO26wKTEIHn2,hJWKWozrt6ZZS4q6PCW68vHvPHx2,4,true
179,dZtoVqSYFlVOGaC5uO26wKTEIHn2,N2QikIhXWyaoVSkD22KSatymXry1,4,false
180,dZtoVqSYFlVOGaC5uO26wKTEIHn2,0IEcaKRjwJbV4BnhKRIEOET1ADZ2,4,false
181,dZtoVqSYFlVOGaC5uO26wKTEIHn2,HWZjxzL9fZUgefNdc4VXfrR0Ysk1,4,true
182,dZtoVqSYFlVOGaC5uO26wKTEIHn2,nm1rCrCUyHdnN48i2f2JcWplRyX2,4,false
183,dZtoVqSYFlVOGaC5uO26wKTEIHn2,BaxfCZTZEOQC85PLbE5CvGkMCS82,4,false
184,dZtoVqSYFlVOGaC5uO26wKTEIHn2,94nqkaTOKacs0OoJ9XfabdKySBx1,4,false
185,dZtoVqSYFlVOGaC5uO26wKTEIHn2,xcJkqDNpKwcjiHIN12i0FptqeMp2,4,false
186,dZtoVqSYFlVOGaC5uO26wKTEIHn2,aj9ADtjSjzQyBiMZkPURPdAHL6D3,4,true
187,xcJkqDNpKwcjiHIN12i0FptqeMp2,CKtfsy6l2qSI1Z4M44anqEtlniC2,4,true
188,xcJkqDNpKwcjiHIN12i0FptqeMp2,GD1gM3nQi0QKEukab2PNEQO2gvF2,4,true
189,xcJkqDNpKwcjiHIN12i0FptqeMp2,YnqzTBwMcFPZIZgxilPeVVSZQWN2,4,true
190,xcJkqDNpKwcjiHIN12i0FptqeMp2,4dgAayjJ3nXEBJFBqI6Xz9q5da92,4,true
191,xcJkqDNpKwcjiHIN12i0FptqeMp2,iu8ZmGxetoXH3daGRt2J9dxVAAj2,4,true
192,xcJkqDNpKwcjiHIN12i0FptqeMp2,0NKTzLhdlKQaLpetaYS5KqKNt2e2,4,true
193,xcJkqDNpKwcjiHIN12i0FptqeMp2,CJCvbZ4JJIYq3NhoTcpstQ3lf8N2,4,true
194,xcJkqDNpKwcjiHIN12i0FptqeMp2,PgiOt5izT1SLQSuOVAT0zWH0nmS2,4,true
195,xcJkqDNpKwcjiHIN12i0FptqeMp2,mdNniVvvxPcH4o5iDkRo6Bjz7yC2,4,true
196,xcJkqDNpKwcjiHIN12i0FptqeMp2,dZtoVqSYFlVOGaC5uO26wKTEIHn2,4,false
197,xcJkqDNpKwcjiHIN12i0FptqeMp2,lSPkGPAZGQPhja5DXYclYhpocqx2,4,true
213,FfVDOrYr1JNBUuxffeJP7PcU7bK2,EZn2THNa79THdeRED79FR26prB02,5,false
214,FfVDOrYr1JNBUuxffeJP7PcU7bK2,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,false
215,FfVDOrYr1JNBUuxffeJP7PcU7bK2,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,false
216,FfVDOrYr1JNBUuxffeJP7PcU7bK2,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,true
217,FfVDOrYr1JNBUuxffeJP7PcU7bK2,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
218,FfVDOrYr1JNBUuxffeJP7PcU7bK2,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,true
219,FfVDOrYr1JNBUuxffeJP7PcU7bK2,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,true
220,FfVDOrYr1JNBUuxffeJP7PcU7bK2,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,false
221,YOgQR8MorVMhj8JyTnyesCTsX2p1,EZn2THNa79THdeRED79FR26prB02,5,true
222,YOgQR8MorVMhj8JyTnyesCTsX2p1,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,true
223,YOgQR8MorVMhj8JyTnyesCTsX2p1,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,true
224,YOgQR8MorVMhj8JyTnyesCTsX2p1,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,true
225,YOgQR8MorVMhj8JyTnyesCTsX2p1,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
226,YOgQR8MorVMhj8JyTnyesCTsX2p1,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,true
227,YOgQR8MorVMhj8JyTnyesCTsX2p1,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,true
228,YOgQR8MorVMhj8JyTnyesCTsX2p1,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,true
229,ykdGhZsMI4N03O5WqkpI5OtPbRz1,EZn2THNa79THdeRED79FR26prB02,5,false
230,ykdGhZsMI4N03O5WqkpI5OtPbRz1,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,true
231,ykdGhZsMI4N03O5WqkpI5OtPbRz1,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,true
232,ykdGhZsMI4N03O5WqkpI5OtPbRz1,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,false
233,ykdGhZsMI4N03O5WqkpI5OtPbRz1,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
234,ykdGhZsMI4N03O5WqkpI5OtPbRz1,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,true
235,ykdGhZsMI4N03O5WqkpI5OtPbRz1,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,false
236,ykdGhZsMI4N03O5WqkpI5OtPbRz1,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,true
237,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,EZn2THNa79THdeRED79FR26prB02,5,false
238,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,false
239,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,true
240,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,true
241,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
242,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,true
243,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,true
244,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,true
245,4v7dDqwFGaSegNX88AplnQU5l422,EZn2THNa79THdeRED79FR26prB02,5,true
246,4v7dDqwFGaSegNX88AplnQU5l422,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,false
247,4v7dDqwFGaSegNX88AplnQU5l422,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,true
248,4v7dDqwFGaSegNX88AplnQU5l422,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,true
249,4v7dDqwFGaSegNX88AplnQU5l422,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
250,4v7dDqwFGaSegNX88AplnQU5l422,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,true
251,4v7dDqwFGaSegNX88AplnQU5l422,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,true
252,4v7dDqwFGaSegNX88AplnQU5l422,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,true
253,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,EZn2THNa79THdeRED79FR26prB02,5,true
254,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,false
255,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,U4B8nsMULJN9acuTnVyhDWmOBOR2,5,true
256,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,49Oh7AtwZPfQB8VpPH0UVXvqAET2,5,false
257,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,zCar7clWYjPfxQozMZRsIeqgHCE3,5,true
258,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,JfQ7X20S2mMJymKIsEtCQDdnERi1,5,false
259,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,vMoBJijyjkZwUJGzjqtZydhWxDl2,5,false
260,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,5,true
261,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,vUijPbxUTXO06GGYUnwjdhLDd6y2,5,true
262,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,FfVDOrYr1JNBUuxffeJP7PcU7bK2,5,true
263,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,YOgQR8MorVMhj8JyTnyesCTsX2p1,5,true
264,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,ONJRJY1OXPasRuIxK6OOfPq1Wpq1,5,true
265,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,4v7dDqwFGaSegNX88AplnQU5l422,5,false
266,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,HxvlgMsyxKfBvUEZ9mXSJuqeEJk2,5,true
267,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,ykdGhZsMI4N03O5WqkpI5OtPbRz1,5,true
268,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,YlBLJdO7ugZgaOAE75TnJ8du3Ky1,5,true
269,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,1ykO3vaeSKbeu3BdsKMm0NtmFgr1,5,true
270,5p4G4TD0ZqbGXBvrBWsV6hDzsD02,B0a6x5Us2JQ5vt8DfPrvPuboGBt2,5,true
271,vUijPbxUTXO06GGYUnwjdhLDd6y2,EZn2THNa79THdeRED79FR26prB02,5,false
272,vUijPbxUTXO06GGYUnwjdhLDd6y2,oMT1oid0sfUPh9QRJAsfasDfMUB2,5,false
